team_id,player_id,starter_probability,as_of_utc,source,season,needs_human_review,source_manifest_hash
NE,00-0027939,0.8361344537815126,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0035264,0.10084033613445378,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0036972,0.9768211920529801,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0036972,0.8198970840480274,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0038108,0.1680960548885077,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0036972,0.6082644628099173,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0038108,0.39008264462809916,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0033119,0.307032590051458,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0039851,0.6415094339622641,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NE,00-0039851,0.9826839826839827,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0020531,0.76,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0033357,0.2176,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0031503,0.31675874769797424,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0032156,0.3701657458563536,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0033357,0.2596685082872928,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0027973,0.7345454545454545,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0031503,0.22727272727272727,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0031280,0.9035769828926905,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0031280,0.4906937394247039,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0039376,0.4230118443316413,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0039376,0.4283464566929134,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NO,00-0040743,0.5606299212598426,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0027688,0.1265377855887522,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035710,0.8681898066783831,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0030520,0.2766295707472178,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035710,0.6089030206677265,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0036197,0.10492845786963434,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035710,0.9139280125195618,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0028118,0.32,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035710,0.31833333333333336,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0038476,0.35833333333333334,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035704,0.3015625,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035710,0.5796875,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0029263,0.22395833333333334,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0031503,0.11979166666666667,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0040691,0.6510416666666666,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0026158,0.26062846580406657,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0034869,0.7356746765249538,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0034401,0.20757575757575758,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0037013,0.65,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0026158,0.3004484304932735,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0034401,0.2750373692077728,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0037013,0.3961136023916293,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0032156,0.24246987951807228,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0034177,0.12951807228915663,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0037013,0.6219879518072289,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0023459,0.9601837672281777,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0028118,0.2643884892086331,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0036945,0.41906474820143885,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0040398,0.31115107913669066,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0032950,0.7365269461077845,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.2410179640718563,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0035289,0.11518324607329843,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.881326352530541,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0035289,0.12071535022354694,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.879284649776453,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.9563182527301092,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.8411371237458194,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.9190140845070423,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0022924,0.9329758713136729,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0022924,0.9226666666666666,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0033869,0.31311475409836065,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0038102,0.6836065573770492,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0033869,0.1962134251290878,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0034771,0.20481927710843373,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0038102,0.5972461273666093,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0029263,0.6901893287435457,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0036945,0.306368330464716,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0023459,0.9111470113085622,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0029263,0.9906832298136646,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0029263,0.8025830258302583,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0030565,0.1974169741697417,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0030565,0.9984825493171472,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0030565,0.8627450980392157,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0035704,0.13562091503267973,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0030565,0.970679012345679,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0034869,0.9933665008291874,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0031345,0.24673202614379086,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0033319,0.5669934640522876,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0033936,0.184640522875817,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0031345,0.8764044943820225,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0037012,0.12038523274478331,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0031345,0.5199362041467305,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0037834,0.39712918660287083,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0037834,0.9162717219589257,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0037834,0.8546099290780141,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0036972,0.46038863976083705,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
SF,00-0037834,0.5366218236173393,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
TB,00-0019596,0.9784810126582278,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
TB,00-0019596,0.9847238542890717,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
TB,00-0019596,0.9787234042553191,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
TB,00-0034855,0.9971305595408895,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
TB,00-0034855,0.9984177215189873,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
TB,00-0034855,0.9717138103161398,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0029701,0.9888888888888889,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0029701,0.9934102141680395,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0029701,0.7089108910891089,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0033949,0.14653465346534653,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0038128,0.1405940594059406,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0029701,0.46846846846846846,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0039152,0.5081081081081081,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0034771,0.4072164948453608,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0039152,0.5910652920962199,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0040676,0.9502407704654896,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0023436,0.3908701854493581,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0034577,0.1369472182596291,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0035232,0.37375178316690444,2021-02-15T00:00:00Z,historical_dropback_share,2020,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0031800,0.8956228956228957,2022-02-15T00:00:00Z,historical_dropback_share,2021,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0031800,0.4546952224052718,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0032950,0.5090609555189456,2023-02-15T00:00:00Z,historical_dropback_share,2022,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0037077,0.9658605974395448,2024-02-15T00:00:00Z,historical_dropback_share,2023,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0039910,0.9296987087517934,2025-02-15T00:00:00Z,historical_dropback_share,2024,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0026300,0.1073558648111332,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0032268,0.4850894632206759,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0039910,0.40556660039761433,2026-02-15T00:00:00Z,historical_dropback_share,2025,False,daec211cfe940ff0b8c175d9b16010e7
ARI,00-0035228,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
ARI,00-0038582,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
ATL,00-0029604,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
ATL,00-0039917,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
BAL,00-0034796,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
BAL,00-0026300,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
BUF,00-0034857,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
BUF,00-0033869,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
BUF,00-0034401,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CAR,00-0027973,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CAR,00-0039501,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CAR,00-0039150,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CHI,00-0039918,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CHI,00-0038416,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CIN,00-0035100,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CIN,00-0036442,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CLE,00-0033537,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CLE,00-0031503,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
CLE,00-0038583,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DAL,00-0033662,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DAL,00-0037012,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DAL,00-0033077,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DEN,00-0037013,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DEN,00-0039732,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DEN,00-0035264,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DET,00-0038550,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
DET,00-0033106,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
GB,00-0038128,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
GB,00-0036264,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
HOU,00-0036898,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
HOU,00-0039163,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
IND,00-0036879,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
IND,00-0039164,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
IND,00-0026158,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
JAX,00-0036971,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
JAX,00-0036972,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
JAX,00-0033936,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
KC,00-0033873,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
KC,00-0032950,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LA,00-0039107,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LA,00-0031345,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LA,00-0026498,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LAC,00-0031800,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LAC,00-0036355,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LAC,00-0035282,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LV,00-0038122,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LV,00-0038579,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
LV,00-0035289,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
MIA,00-0037327,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
MIA,00-0036212,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
MIA,00-0035993,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
MIN,00-0035710,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
MIN,00-0033319,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
MIN,00-0034869,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NE,00-0033119,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NE,00-0039851,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NE,00-0039398,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NO,00-0031280,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NO,00-0038998,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NO,00-0039376,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035710,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0035704,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NYG,00-0038476,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0028118,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
NYJ,00-0023459,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0036389,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0038102,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
PHI,00-0038400,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0034577,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0036945,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
PIT,00-0029263,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0037077,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0030565,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
SEA,00-0038598,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
SF,00-0037834,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
SF,00-0032434,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
SF,00-0033949,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
TB,00-0036928,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
TB,00-0034855,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0034771,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0039152,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
TEN,00-0032156,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0032436,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0039910,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
WAS,00-0032268,0.02,2026-08-01T00:00:00Z,depth_chart_rank,2026,True,daec211cfe940ff0b8c175d9b16010e7
