bucket_center,margin,empirical_count,baseline_probability,shrinkage_weight,probability
1.0,-52,0,1.0506644274429699e-05,0.6545768566493955,1.0506644274429699e-05
1.0,-51,0,1.4333760892559524e-05,0.6545768566493955,1.4333760892559525e-05
1.0,-50,0,1.943502340101474e-05,0.6545768566493955,1.943502340101474e-05
1.0,-49,0,2.6190197037823508e-05,0.6545768566493955,2.6190197037823508e-05
1.0,-48,0,3.507690362258721e-05,0.6545768566493955,3.507690362258721e-05
1.0,-47,0,4.669092944741083e-05,0.6545768566493955,4.669092944741082e-05
1.0,-46,0,6.17692851472606e-05,0.6545768566493955,6.17692851472606e-05
1.0,-45,0,8.121596667517983e-05,0.6545768566493955,8.121596667517983e-05
1.0,-44,0,0.0001061302157775864,0.6545768566493955,0.0001061302157775864
1.0,-43,0,0.00013783688933991048,0.6545768566493955,0.00013783688933991048
1.0,-42,0,0.00017791831916547953,0.6545768566493955,0.00017791831916547953
1.0,-41,0,0.0002282467792376568,0.6545768566493955,0.00022824677923765683
1.0,-40,0,0.000291016381591074,0.6545768566493955,0.000291016381591074
1.0,-39,0,0.00036877290368105844,0.6545768566493955,0.00036877290368105844
1.0,-38,0,0.0004644397229433641,0.6545768566493955,0.0004644397229433641
1.0,-37,0,0.0005813377159115374,0.6545768566493955,0.0005813377159115374
1.0,-36,0,0.000723196692042695,0.6545768566493955,0.000723196692042695
1.0,-35,0,0.0008941557024680531,0.6545768566493955,0.0008941557024680532
1.0,-34,0,0.0010987494204288085,0.6545768566493955,0.0010987494204288085
1.0,-33,0,0.001341877763994615,0.6545768566493955,0.001341877763994615
1.0,-32,0,0.001628756053316363,0.6545768566493955,0.001628756053316363
1.0,-31,0,0.0019648432920258193,0.6545768566493955,0.0019648432920258193
1.0,-30,0,0.0023557466579985312,0.6545768566493955,0.0023557466579985312
1.0,-29,0,0.002807100996820985,0.6545768566493955,0.002807100996820985
1.0,-28,0,0.0033244230350578594,0.6545768566493955,0.0033244230350578594
1.0,-27,0,0.003912941159102949,0.6545768566493955,0.003912941159102949
1.0,-26,0,0.00457740291241026,0.6545768566493955,0.00457740291241026
1.0,-25,0,0.005321863805483426,0.6545768566493955,0.005321863805483426
1.0,-24,0,0.0061494625481035015,0.6545768566493955,0.006149462548103501
1.0,-23,0,0.00706218932479899,0.6545768566493955,0.00706218932479899
1.0,-22,0,0.008060655152059983,0.6545768566493955,0.008060655152059983
1.0,-21,24,0.009143871579756727,0.6545768566493955,0.04076765830298044
1.0,-20,4,0.010309050926716926,0.6545768566493955,0.009829177015985792
1.0,-19,3,0.011551437772031298,0.6545768566493955,0.008691278125372282
1.0,-18,1,0.01286418247109955,0.6545768566493955,0.006010634405782397
1.0,-17,2,0.014238266959510526,0.6545768566493955,0.008052323048978063
1.0,-16,3,0.015662492005979634,0.6545768566493955,0.010111331401347528
1.0,-15,2,0.017123533368300026,0.6545768566493955,0.009048960841306044
1.0,-14,14,0.018606072022007925,0.6545768566493955,0.028365640722961907
1.0,-13,6,0.02009300083889698,0.6545768566493955,0.016342875868994782
1.0,-12,1,0.021565706900188775,0.6545768566493955,0.009016342326020471
1.0,-11,7,0.02300442518189527,0.6545768566493955,0.018915597277160162
1.0,-10,11,0.02438865582221611,0.6545768566493955,0.02566193481597977
1.0,-9,1,0.025697633767322703,0.6545768566493955,0.010443605492560688
1.0,-8,8,0.026910836495485868,0.6545768566493955,0.021832010212300433
1.0,-7,25,0.0280085129378721,0.6545768566493955,0.04885099007906191
1.0,-6,12,0.028972214825937093,0.6545768566493955,0.028812250234757485
1.0,-5,8,0.02978531064586648,0.6545768566493955,0.02282492010880496
1.0,-4,14,0.030433462271039213,0.6545768566493955,0.032451095040416586
1.0,-3,30,0.03090504522130999,0.6545768566493955,0.05768675966512075
1.0,-2,14,0.031191495350946896,0.6545768566493955,0.03271293720964204
1.0,-1,10,0.0312875675224778,0.6545768566493955,0.026477930521202987
1.0,0,1,0.031191495350946896,0.6545768566493955,0.012341312429909287
1.0,1,4,0.03090504522130999,0.6545768566493955,0.016943510105655247
1.0,2,9,0.03043346227103927,0.6545768566493955,0.024615854740519385
1.0,3,27,0.029785310645866425,0.6545768566493955,0.05259883324841434
1.0,4,14,0.028972214825937148,0.6545768566493955,0.03194634635471639
1.0,5,4,0.0280085129378721,0.6545768566493955,0.015942980819493625
1.0,6,13,0.026910836495485868,0.6545768566493955,0.02966725051219764
1.0,7,16,0.025697633767322703,0.6545768566493955,0.033949326392252316
1.0,8,7,0.024388655822216054,0.6545768566493955,0.01939374257606199
1.0,9,4,0.02300442518189527,0.6545768566493955,0.014214453097221837
1.0,10,12,0.021565706900188886,0.6545768566493955,0.026253870985794375
1.0,11,3,0.02009300083889687,0.6545768566493955,0.011641731689056417
1.0,12,6,0.018606072022008036,0.6545768566493955,0.015829256243126408
1.0,13,6,0.01712353336829997,0.6545768566493955,0.015317153081223795
1.0,14,5,0.015662492005979578,0.6545768566493955,0.013245427521306393
1.0,15,0,0.014238266959510582,0.6545768566493955,0.0049182269290192
1.0,16,0,0.01286418247109955,0.6545768566493955,0.004443586345802954
1.0,17,6,0.01155143777203127,0.6545768566493955,0.013392422305310599
1.0,18,4,0.010309050926716967,0.6545768566493955,0.009829177015985806
1.0,19,2,0.009143871579756713,0.6545768566493955,0.006292600983432706
1.0,20,3,0.008060655152060003,0.6545768566493955,0.007485481020028138
1.0,21,33,0.007062189324798962,0.6545768566493955,0.05415202961483073
1.0,22,0,0.006149462548103557,0.6545768566493955,0.006149462548103558
1.0,23,0,0.0053218638054833844,0.6545768566493955,0.0053218638054833844
1.0,24,0,0.004577402912410267,0.6545768566493955,0.004577402912410267
1.0,25,0,0.003912941159102901,0.6545768566493955,0.003912941159102901
1.0,26,0,0.0033244230350578663,0.6545768566493955,0.0033244230350578663
1.0,27,0,0.0028071009968210214,0.6545768566493955,0.0028071009968210214
1.0,28,0,0.0023557466579985364,0.6545768566493955,0.0023557466579985364
1.0,29,0,0.001964843292025842,0.6545768566493955,0.001964843292025842
1.0,30,0,0.0016287560533163603,0.6545768566493955,0.0016287560533163603
1.0,31,0,0.0013418777639946367,0.6545768566493955,0.0013418777639946367
1.0,32,0,0.0010987494204287573,0.6545768566493955,0.0010987494204287573
1.0,33,0,0.0008941557024680913,0.6545768566493955,0.0008941557024680913
1.0,34,0,0.0007231966920426824,0.6545768566493955,0.0007231966920426824
1.0,35,0,0.0005813377159115118,0.6545768566493955,0.0005813377159115118
1.0,36,0,0.0004644397229434105,0.6545768566493955,0.00046443972294341046
1.0,37,0,0.0003687729036809806,0.6545768566493955,0.0003687729036809806
1.0,38,0,0.00029101638159112486,0.6545768566493955,0.00029101638159112486
1.0,39,0,0.0002282467792376064,0.6545768566493955,0.0002282467792376064
1.0,40,0,0.00017791831916547096,0.6545768566493955,0.00017791831916547096
1.0,41,0,0.00013783688933999283,0.6545768566493955,0.00013783688933999283
1.0,42,0,0.00010613021577754456,0.6545768566493955,0.00010613021577754454
1.0,43,0,8.12159666752077e-05,0.6545768566493955,8.12159666752077e-05
1.0,44,0,6.176928514722846e-05,0.6545768566493955,6.176928514722846e-05
1.0,45,0,4.669092944742381e-05,0.6545768566493955,4.669092944742382e-05
1.0,46,0,3.507690362258842e-05,0.6545768566493955,3.507690362258842e-05
1.0,47,0,2.619019703775649e-05,0.6545768566493955,2.619019703775649e-05
1.0,48,0,1.943502340107095e-05,0.6545768566493955,1.943502340107095e-05
1.0,49,0,1.4333760892548675e-05,0.6545768566493955,1.4333760892548675e-05
1.0,50,0,1.050664427448833e-05,0.6545768566493955,1.050664427448833e-05
1.0,51,0,7.654145022573111e-06,0.6545768566493955,7.654145022573111e-06
1.0,52,0,5.541892909577406e-06,0.6545768566493955,5.541892909577406e-06
1.0,53,0,3.9879376219076335e-06,0.6545768566493955,3.9879376219076335e-06
1.0,54,0,2.8521172028561637e-06,0.6545768566493955,2.8521172028561632e-06
1.0,55,0,2.027286664540995e-06,0.6545768566493955,2.027286664540995e-06
1.0,56,0,1.4321606692790922e-06,0.6545768566493955,1.4321606692790922e-06
1.0,57,0,1.0055347996473785e-06,0.6545768566493955,1.0055347996473785e-06
1.0,58,0,7.016673216897473e-07,0.6545768566493955,7.016673216897473e-07
1.0,59,0,4.866247339530005e-07,0.6545768566493955,4.866247339530005e-07
1.0,60,0,3.3541763322375573e-07,0.6545768566493955,3.3541763322375573e-07
1.0,61,0,2.2977690916636817e-07,0.6545768566493955,2.2977690916636817e-07
1.0,62,0,1.5644282802540488e-07,0.6545768566493955,1.5644282802540488e-07
1.0,63,0,1.0586044474347744e-07,0.6545768566493955,1.0586044474347743e-07
1.0,64,0,7.119353406803697e-08,0.6545768566493955,7.119353406803697e-08
1.0,65,0,4.7585668072613885e-08,0.6545768566493955,4.7585668072613885e-08
1.0,66,0,3.161116990391122e-08,0.6545768566493955,3.161116990391122e-08
1.0,67,0,2.087054307153835e-08,0.6545768566493955,2.087054307153835e-08
1.0,68,0,1.3694800404806529e-08,0.6545768566493955,1.3694800404806529e-08
1.0,69,0,8.931130723865977e-09,0.6545768566493955,8.931130723865977e-09
1.0,70,0,5.7887655779964575e-09,0.6545768566493955,5.7887655779964575e-09
1.0,71,0,3.729016206932556e-09,0.6545768566493955,3.729016206932556e-09
1.0,72,0,2.3874336951834607e-09,0.6545768566493955,2.3874336951834607e-09
1.0,73,0,1.51913792656444e-09,0.6545768566493955,1.51913792656444e-09
1.0,74,0,9.607088458096769e-10,0.6545768566493955,9.607088458096769e-10
1.0,75,0,1.5834524802471606e-09,0.6545768566493955,1.5834524802471606e-09
4.0,-75,0,1.596851471096109e-08,0.8441153546375681,1.596851471096109e-08
4.0,-74,0,8.931130731824367e-09,0.8441153546375681,8.931130731824367e-09
4.0,-73,0,1.3694800434078065e-08,0.8441153546375681,1.3694800434078065e-08
4.0,-72,0,2.0870543017466533e-08,0.8441153546375681,2.0870543017466533e-08
4.0,-71,0,3.1611169946892965e-08,0.8441153546375681,3.1611169946892965e-08
4.0,-70,0,4.7585668037032386e-08,0.8441153546375681,4.7585668037032386e-08
4.0,-69,0,7.119353408672376e-08,0.8441153546375681,7.119353408672376e-08
4.0,-68,0,1.0586044480358984e-07,0.8441153546375681,1.0586044480358985e-07
4.0,-67,0,1.5644282800567663e-07,0.8441153546375681,1.5644282800567663e-07
4.0,-66,0,2.2977690912865948e-07,0.8441153546375681,2.2977690912865948e-07
4.0,-65,0,3.3541763322498583e-07,0.8441153546375681,3.3541763322498583e-07
4.0,-64,0,4.866247339416607e-07,0.8441153546375681,4.866247339416607e-07
4.0,-63,0,7.016673217103961e-07,0.8441153546375681,7.016673217103961e-07
4.0,-62,0,1.00553479960584e-06,0.8441153546375681,1.00553479960584e-06
4.0,-61,0,1.4321606693313254e-06,0.8441153546375681,1.4321606693313254e-06
4.0,-60,0,2.0272866645513803e-06,0.8441153546375681,2.0272866645513803e-06
4.0,-59,0,2.8521172028175576e-06,0.8441153546375681,2.8521172028175576e-06
4.0,-58,0,3.9879376219668665e-06,0.8441153546375681,3.9879376219668665e-06
4.0,-57,0,5.541892909527501e-06,0.8441153546375681,5.541892909527501e-06
4.0,-56,0,7.654145022632763e-06,0.8441153546375681,7.654145022632763e-06
4.0,-55,0,1.0506644274429699e-05,0.8441153546375681,1.0506644274429699e-05
4.0,-54,0,1.4333760892559524e-05,0.8441153546375681,1.4333760892559522e-05
4.0,-53,0,1.943502340101474e-05,0.8441153546375681,1.943502340101474e-05
4.0,-52,0,2.6190197037823508e-05,0.8441153546375681,2.6190197037823508e-05
4.0,-51,0,3.507690362258721e-05,0.8441153546375681,3.507690362258721e-05
4.0,-50,0,4.669092944741083e-05,0.8441153546375681,4.669092944741083e-05
4.0,-49,0,6.17692851472606e-05,0.8441153546375681,6.17692851472606e-05
4.0,-48,0,8.121596667517983e-05,0.8441153546375681,8.121596667517983e-05
4.0,-47,0,0.0001061302157775864,0.8441153546375681,0.00010613021577758642
4.0,-46,0,0.00013783688933991048,0.8441153546375681,0.00013783688933991048
4.0,-45,0,0.00017791831916547953,0.8441153546375681,0.00017791831916547953
4.0,-44,0,0.0002282467792376568,0.8441153546375681,0.0002282467792376568
4.0,-43,0,0.000291016381591074,0.8441153546375681,0.000291016381591074
4.0,-42,0,0.00036877290368105844,0.8441153546375681,0.00036877290368105844
4.0,-41,0,0.0004644397229433641,0.8441153546375681,0.00046443972294336417
4.0,-40,0,0.0005813377159115374,0.8441153546375681,0.0005813377159115374
4.0,-39,0,0.000723196692042695,0.8441153546375681,0.000723196692042695
4.0,-38,0,0.0008941557024680531,0.8441153546375681,0.000894155702468053
4.0,-37,0,0.0010987494204288085,0.8441153546375681,0.0010987494204288085
4.0,-36,0,0.001341877763994615,0.8441153546375681,0.001341877763994615
4.0,-35,0,0.001628756053316363,0.8441153546375681,0.001628756053316363
4.0,-34,0,0.0019648432920258193,0.8441153546375681,0.0019648432920258193
4.0,-33,0,0.0023557466579985312,0.8441153546375681,0.0023557466579985312
4.0,-32,0,0.002807100996820985,0.8441153546375681,0.002807100996820985
4.0,-31,0,0.0033244230350578594,0.8441153546375681,0.0033244230350578594
4.0,-30,0,0.003912941159102949,0.8441153546375681,0.003912941159102949
4.0,-29,0,0.00457740291241026,0.8441153546375681,0.00457740291241026
4.0,-28,0,0.005321863805483426,0.8441153546375681,0.005321863805483426
4.0,-27,0,0.0061494625481035015,0.8441153546375681,0.0061494625481035015
4.0,-26,0,0.00706218932479899,0.8441153546375681,0.007062189324798989
4.0,-25,0,0.008060655152059983,0.8441153546375681,0.008060655152059983
4.0,-24,0,0.009143871579756727,0.8441153546375681,0.009143871579756727
4.0,-23,0,0.010309050926716926,0.8441153546375681,0.010309050926716926
4.0,-22,0,0.011551437772031298,0.8441153546375681,0.011551437772031298
4.0,-21,112,0.01286418247109955,0.8441153546375681,0.0799047064804099
4.0,-20,12,0.014238266959510526,0.8441153546375681,0.01056588911963303
4.0,-19,6,0.015662492005979634,0.8441153546375681,0.0066147229738811085
4.0,-18,12,0.017123533368300026,0.8441153546375681,0.011015657850543316
4.0,-17,29,0.018606072022007925,0.8441153546375681,0.023070775588584315
4.0,-16,11,0.02009300083889698,0.8441153546375681,0.010783022073773092
4.0,-15,9,0.021565706900188775,0.8441153546375681,0.009621534015181652
4.0,-14,35,0.02300442518189527,0.8441153546375681,0.027929592273129127
4.0,-13,18,0.02438865582221611,0.8441153546375681,0.01632135984982372
4.0,-12,12,0.025697633767322703,0.8441153546375681,0.012352228450546853
4.0,-11,18,0.026910836495485868,0.8441153546375681,0.016714529089616355
4.0,-10,41,0.0280085129378721,0.8441153546375681,0.032882833680369115
4.0,-9,12,0.028972214825937093,0.8441153546375681,0.012862685357579492
4.0,-8,21,0.02978531064586648,0.8441153546375681,0.019249205954170436
4.0,-7,59,0.030433462271039213,0.8441153546375681,0.04578038893330289
4.0,-6,42,0.03090504522130999,0.8441153546375681,0.03402988874849317
4.0,-5,35,0.031191495350946896,0.8441153546375681,0.029205830802989087
4.0,-4,39,0.0312875675224778,0.8441153546375681,0.03200292762073542
4.0,-3,92,0.031191495350946896,0.8441153546375681,0.06885104994234106
4.0,-2,23,0.03090504522130999,0.8441153546375681,0.020814815702042515
4.0,-1,18,0.03043346227103927,0.8441153546375681,0.017263652359383055
4.0,0,3,0.029785310645866425,0.8441153546375681,0.006729663068059278
4.0,1,24,0.028972214825937148,0.8441153546375681,0.0212090472816536
4.0,2,20,0.0280085129378721,0.8441153546375681,0.01827670031323944
4.0,3,93,0.026910836495485868,0.8441153546375681,0.06887929111507948
4.0,4,12,0.025697633767322703,0.8441153546375681,0.012352228450546853
4.0,5,17,0.024388655822216054,0.8441153546375681,0.0156258296894842
4.0,6,32,0.02300442518189527,0.8441153546375681,0.025843001792110607
4.0,7,45,0.021565706900188886,0.8441153546375681,0.03466061978740397
4.0,8,16,0.02009300083889687,0.8441153546375681,0.014260672875470616
4.0,9,7,0.018606072022008036,0.8441153546375681,0.007769112061115147
4.0,10,30,0.01712353336829997,0.8441153546375681,0.02353520073665446
4.0,11,5,0.015662492005979578,0.8441153546375681,0.005919192813541592
4.0,12,0,0.014238266959510582,0.8441153546375681,0.0022195271955589378
4.0,13,9,0.01286418247109955,0.8441153546375681,0.008265099965440541
4.0,14,16,0.01155143777203127,0.8441153546375681,0.012929174345951427
4.0,15,9,0.010309050926716967,0.8441153546375681,0.007866794190790099
4.0,16,5,0.009143871579756713,0.8441153546375681,0.004903039980147537
4.0,17,13,0.008060655152060003,0.8441153546375681,0.01029842445418134
4.0,18,6,0.007062189324798962,0.8441153546375681,0.005274067840415688
4.0,19,4,0.006149462548103557,0.8441153546375681,0.003740727429838713
4.0,20,11,0.0053218638054833844,0.8441153546375681,0.00848042861571953
4.0,21,50,0.004577402912410267,0.8441153546375681,0.03549005484665745
4.0,22,0,0.003912941159102901,0.8441153546375681,0.003912941159102901
4.0,23,0,0.0033244230350578663,0.8441153546375681,0.0033244230350578663
4.0,24,0,0.0028071009968210214,0.8441153546375681,0.0028071009968210214
4.0,25,0,0.0023557466579985364,0.8441153546375681,0.0023557466579985364
4.0,26,0,0.001964843292025842,0.8441153546375681,0.001964843292025842
4.0,27,0,0.0016287560533163603,0.8441153546375681,0.0016287560533163603
4.0,28,0,0.0013418777639946367,0.8441153546375681,0.0013418777639946367
4.0,29,0,0.0010987494204287573,0.8441153546375681,0.0010987494204287573
4.0,30,0,0.0008941557024680913,0.8441153546375681,0.0008941557024680913
4.0,31,0,0.0007231966920426824,0.8441153546375681,0.0007231966920426824
4.0,32,0,0.0005813377159115118,0.8441153546375681,0.0005813377159115118
4.0,33,0,0.0004644397229434105,0.8441153546375681,0.0004644397229434105
4.0,34,0,0.0003687729036809806,0.8441153546375681,0.0003687729036809806
4.0,35,0,0.00029101638159112486,0.8441153546375681,0.00029101638159112486
4.0,36,0,0.0002282467792376064,0.8441153546375681,0.0002282467792376064
4.0,37,0,0.00017791831916547096,0.8441153546375681,0.00017791831916547096
4.0,38,0,0.00013783688933999283,0.8441153546375681,0.00013783688933999283
4.0,39,0,0.00010613021577754456,0.8441153546375681,0.00010613021577754454
4.0,40,0,8.12159666752077e-05,0.8441153546375681,8.12159666752077e-05
4.0,41,0,6.176928514722846e-05,0.8441153546375681,6.176928514722846e-05
4.0,42,0,4.669092944742381e-05,0.8441153546375681,4.669092944742381e-05
4.0,43,0,3.507690362258842e-05,0.8441153546375681,3.507690362258842e-05
4.0,44,0,2.619019703775649e-05,0.8441153546375681,2.619019703775649e-05
4.0,45,0,1.943502340107095e-05,0.8441153546375681,1.943502340107095e-05
4.0,46,0,1.4333760892548675e-05,0.8441153546375681,1.4333760892548675e-05
4.0,47,0,1.050664427448833e-05,0.8441153546375681,1.050664427448833e-05
4.0,48,0,7.654145022573111e-06,0.8441153546375681,7.654145022573111e-06
4.0,49,0,5.541892909577406e-06,0.8441153546375681,5.541892909577406e-06
4.0,50,0,3.9879376219076335e-06,0.8441153546375681,3.9879376219076335e-06
4.0,51,0,2.8521172028561637e-06,0.8441153546375681,2.8521172028561637e-06
4.0,52,0,2.027286664540995e-06,0.8441153546375681,2.027286664540995e-06
4.0,53,0,1.4321606692790922e-06,0.8441153546375681,1.4321606692790922e-06
4.0,54,0,1.0055347996473785e-06,0.8441153546375681,1.0055347996473785e-06
4.0,55,0,7.016673216897473e-07,0.8441153546375681,7.016673216897473e-07
4.0,56,0,4.866247339530005e-07,0.8441153546375681,4.866247339530005e-07
4.0,57,0,3.3541763322375573e-07,0.8441153546375681,3.3541763322375573e-07
4.0,58,0,2.2977690916636817e-07,0.8441153546375681,2.2977690916636817e-07
4.0,59,0,1.5644282802540488e-07,0.8441153546375681,1.5644282802540488e-07
4.0,60,0,1.0586044474347744e-07,0.8441153546375681,1.0586044474347744e-07
4.0,61,0,7.119353406803697e-08,0.8441153546375681,7.119353406803697e-08
4.0,62,0,4.7585668072613885e-08,0.8441153546375681,4.7585668072613885e-08
4.0,63,0,3.161116990391122e-08,0.8441153546375681,3.161116990391122e-08
4.0,64,0,2.087054307153835e-08,0.8441153546375681,2.087054307153835e-08
4.0,65,0,1.3694800404806529e-08,0.8441153546375681,1.3694800404806527e-08
4.0,66,0,8.931130723865977e-09,0.8441153546375681,8.931130723865977e-09
4.0,67,0,5.7887655779964575e-09,0.8441153546375681,5.7887655779964575e-09
4.0,68,0,3.729016206932556e-09,0.8441153546375681,3.729016206932556e-09
4.0,69,0,2.3874336951834607e-09,0.8441153546375681,2.3874336951834607e-09
4.0,70,0,1.51913792656444e-09,0.8441153546375681,1.51913792656444e-09
4.0,71,0,9.607088458096769e-10,0.8441153546375681,9.607088458096769e-10
4.0,72,0,6.038307631683892e-10,0.8441153546375681,6.038307631683892e-10
4.0,73,0,3.7719638523725507e-10,0.8441153546375681,3.7719638523725507e-10
4.0,74,0,2.3417912053957934e-10,0.8441153546375681,2.3417912053957934e-10
4.0,75,0,3.682462113019369e-10,0.8441153546375681,3.682462113019369e-10
7.0,-75,0,5.9464988894330056e-08,0.7101449275362319,5.9464988894330056e-08
7.0,-74,0,3.1611169946892965e-08,0.7101449275362319,3.1611169946892965e-08
7.0,-73,0,4.7585668037032386e-08,0.7101449275362319,4.7585668037032386e-08
7.0,-72,0,7.119353408672376e-08,0.7101449275362319,7.119353408672376e-08
7.0,-71,0,1.0586044480358984e-07,0.7101449275362319,1.0586044480358984e-07
7.0,-70,0,1.5644282800567663e-07,0.7101449275362319,1.5644282800567663e-07
7.0,-69,0,2.2977690912865948e-07,0.7101449275362319,2.2977690912865948e-07
7.0,-68,0,3.3541763322498583e-07,0.7101449275362319,3.3541763322498583e-07
7.0,-67,0,4.866247339416607e-07,0.7101449275362319,4.866247339416607e-07
7.0,-66,0,7.016673217103961e-07,0.7101449275362319,7.016673217103961e-07
7.0,-65,0,1.00553479960584e-06,0.7101449275362319,1.00553479960584e-06
7.0,-64,0,1.4321606693313254e-06,0.7101449275362319,1.4321606693313254e-06
7.0,-63,0,2.0272866645513803e-06,0.7101449275362319,2.0272866645513803e-06
7.0,-62,0,2.8521172028175576e-06,0.7101449275362319,2.8521172028175576e-06
7.0,-61,0,3.9879376219668665e-06,0.7101449275362319,3.9879376219668665e-06
7.0,-60,0,5.541892909527501e-06,0.7101449275362319,5.5418929095275e-06
7.0,-59,0,7.654145022632763e-06,0.7101449275362319,7.654145022632763e-06
7.0,-58,0,1.0506644274429699e-05,0.7101449275362319,1.0506644274429699e-05
7.0,-57,0,1.4333760892559524e-05,0.7101449275362319,1.4333760892559524e-05
7.0,-56,0,1.943502340101474e-05,0.7101449275362319,1.943502340101474e-05
7.0,-55,0,2.6190197037823508e-05,0.7101449275362319,2.6190197037823508e-05
7.0,-54,0,3.507690362258721e-05,0.7101449275362319,3.5076903622587205e-05
7.0,-53,0,4.669092944741083e-05,0.7101449275362319,4.669092944741083e-05
7.0,-52,0,6.17692851472606e-05,0.7101449275362319,6.17692851472606e-05
7.0,-51,0,8.121596667517983e-05,0.7101449275362319,8.121596667517983e-05
7.0,-50,0,0.0001061302157775864,0.7101449275362319,0.0001061302157775864
7.0,-49,0,0.00013783688933991048,0.7101449275362319,0.00013783688933991048
7.0,-48,0,0.00017791831916547953,0.7101449275362319,0.00017791831916547953
7.0,-47,0,0.0002282467792376568,0.7101449275362319,0.0002282467792376568
7.0,-46,0,0.000291016381591074,0.7101449275362319,0.00029101638159107407
7.0,-45,0,0.00036877290368105844,0.7101449275362319,0.00036877290368105844
7.0,-44,0,0.0004644397229433641,0.7101449275362319,0.0004644397229433641
7.0,-43,0,0.0005813377159115374,0.7101449275362319,0.0005813377159115374
7.0,-42,0,0.000723196692042695,0.7101449275362319,0.000723196692042695
7.0,-41,0,0.0008941557024680531,0.7101449275362319,0.0008941557024680531
7.0,-40,0,0.0010987494204288085,0.7101449275362319,0.0010987494204288085
7.0,-39,0,0.001341877763994615,0.7101449275362319,0.001341877763994615
7.0,-38,0,0.001628756053316363,0.7101449275362319,0.001628756053316363
7.0,-37,0,0.0019648432920258193,0.7101449275362319,0.0019648432920258193
7.0,-36,0,0.0023557466579985312,0.7101449275362319,0.0023557466579985312
7.0,-35,0,0.002807100996820985,0.7101449275362319,0.0028071009968209846
7.0,-34,0,0.0033244230350578594,0.7101449275362319,0.0033244230350578594
7.0,-33,0,0.003912941159102949,0.7101449275362319,0.003912941159102949
7.0,-32,0,0.00457740291241026,0.7101449275362319,0.00457740291241026
7.0,-31,0,0.005321863805483426,0.7101449275362319,0.005321863805483426
7.0,-30,0,0.0061494625481035015,0.7101449275362319,0.0061494625481035015
7.0,-29,0,0.00706218932479899,0.7101449275362319,0.00706218932479899
7.0,-28,0,0.008060655152059983,0.7101449275362319,0.008060655152059983
7.0,-27,0,0.009143871579756727,0.7101449275362319,0.009143871579756727
7.0,-26,0,0.010309050926716926,0.7101449275362319,0.010309050926716926
7.0,-25,0,0.011551437772031298,0.7101449275362319,0.011551437772031298
7.0,-24,0,0.01286418247109955,0.7101449275362319,0.01286418247109955
7.0,-23,0,0.014238266959510526,0.7101449275362319,0.014238266959510528
7.0,-22,0,0.015662492005979634,0.7101449275362319,0.015662492005979634
7.0,-21,90,0.017123533368300026,0.7101449275362319,0.11709091511008454
7.0,-20,11,0.018606072022007925,0.7101449275362319,0.01909754538923388
7.0,-19,5,0.02009300083889698,0.7101449275362319,0.012053367775549714
7.0,-18,17,0.021565706900188775,0.7101449275362319,0.0274305820449673
7.0,-17,15,0.02300442518189527,0.7101449275362319,0.025355878012215612
7.0,-16,10,0.02438865582221611,0.7101449275362319,0.0195277947233957
7.0,-15,8,0.025697633767322703,0.7101449275362319,0.01741548479597738
7.0,-14,18,0.026910836495485868,0.7101449275362319,0.030225756883415708
7.0,-13,3,0.0280085129378721,0.7101449275362319,0.01185599528403531
7.0,-12,5,0.028972214825937093,0.7101449275362319,0.01462705298918453
7.0,-11,9,0.02978531064586648,0.7101449275362319,0.019846180586091493
7.0,-10,18,0.030433462271039213,0.7101449275362319,0.031246807832851463
7.0,-9,1,0.03090504522130999,0.7101449275362319,0.010203846034394172
7.0,-8,15,0.031191495350946896,0.7101449275362319,0.027728941829332023
7.0,-7,24,0.0312875675224778,0.7101449275362319,0.038969546046050886
7.0,-6,18,0.031191495350946896,0.7101449275362319,0.03146652756615804
7.0,-5,6,0.03090504522130999,0.7101449275362319,0.016433155595770847
7.0,-4,19,0.03043346227103927,0.7101449275362319,0.03249266974512681
7.0,-3,50,0.029785310645866425,0.7101449275362319,0.07092651898938022
7.0,-2,11,0.028972214825937148,0.7101449275362319,0.022102224462836554
7.0,-1,13,0.0280085129378721,0.7101449275362319,0.02431461440678866
7.0,0,1,0.026910836495485868,0.7101449275362319,0.009046104374735006
7.0,1,7,0.025697633767322703,0.7101449275362319,0.016169622883702044
7.0,2,9,0.024388655822216054,0.7101449275362319,0.018281932811120352
7.0,3,24,0.02300442518189527,0.7101449275362319,0.03656863522269363
7.0,4,9,0.021565706900188886,0.7101449275362319,0.017463686746764653
7.0,5,6,0.02009300083889687,0.7101449275362319,0.013299229687825017
7.0,6,11,0.018606072022008036,0.7101449275362319,0.019097545389233913
7.0,7,12,0.01712353336829997,0.7101449275362319,0.01991368595260836
7.0,8,5,0.015662492005979578,0.7101449275362319,0.010769162316733076
7.0,9,3,0.014238266959510582,0.7101449275362319,0.00786461963813342
7.0,10,4,0.01286418247109955,0.7101449275362319,0.008712196191449037
7.0,11,5,0.01155143777203127,0.7101449275362319,0.009577552393849508
7.0,12,5,0.010309050926716967,0.7101449275362319,0.009217440264772898
7.0,13,3,0.009143871579756713,0.7101449275362319,0.006387983296175777
7.0,14,5,0.008060655152060003,0.7101449275362319,0.008565731344582475
7.0,15,4,0.007062189324798962,0.7101449275362319,0.0070304590475937945
